日期,开(亿元),高(亿元),低(亿元),收(亿元),量(亿),额(亿元),涨幅%,振幅%
20160523,46493.6,47240.6,46395.9,46760.5,289.0,4188.44,1.1,1.83
20160524,46631.5,46713.7,45520.6,45772.6,266.84,3711.74,-2.11,2.55
20160525,46259.2,46535.6,45046.0,45112.4,254.9,3712.17,-1.44,3.25
20160526,45062.3,45236.3,44044.6,45062.5,280.31,3910.85,-0.11,2.64
20160527,44907.4,45345.5,44481.1,44529.3,269.11,3781.05,-1.18,1.92
20160530,44176.3,44684.0,43655.7,43714.8,244.58,3332.29,-1.83,2.31
20160531,43833.8,47162.2,43833.8,47162.2,469.7,6303.89,7.89,7.61
20160601,47318.9,48945.6,47318.9,48901.0,453.15,6535.16,3.69,3.45
20160602,48767.0,49893.9,48766.1,49893.9,390.93,5601.54,2.03,2.31
20160603,49961.0,51043.7,49939.9,51002.8,422.94,6442.11,2.22,2.21
20160606,51307.1,51756.8,50856.0,51299.7,349.93,5275.96,0.58,1.77
20160607,51304.3,51590.8,50910.7,51237.2,332.16,5087.57,-0.12,1.33
20160608,51084.5,51353.0,50912.2,51128.7,350.72,5455.24,-0.21,0.86
20160613,50299.4,51079.2,49090.5,49108.7,401.74,5885.21,-3.95,3.89
20160614,48909.7,49609.1,48167.4,48634.3,288.49,4123.25,-0.97,2.94
20160615,47991.9,50856.5,47991.9,50668.4,395.71,5726.35,4.18,5.89
20160616,50714.6,51553.1,50714.6,51190.8,408.16,5935.72,1.03,1.65
20160617,51438.4,52339.8,51161.6,51677.3,397.47,5701.28,0.95,2.3
20160620,51696.9,51793.4,51221.9,51525.4,335.77,4997.02,-0.29,1.11
20160621,51986.6,52597.2,50892.9,51268.7,398.69,5923.57,-0.5,3.31
20160622,51080.6,51729.3,50889.1,51729.3,327.16,4856.33,0.9,1.64
20160623,51678.1,52149.4,51228.8,51335.2,352.8,5232.6,-0.76,1.78
20160624,51198.1,52296.5,49889.2,51763.6,460.95,6462.52,0.83,4.69
20160627,51713.5,53339.8,51622.2,53339.8,391.02,5825.4,3.04,3.32
20160628,53115.5,54556.0,53115.5,54556.0,441.5,6644.96,2.28,2.7
20160629,54937.0,55539.1,54863.4,55218.6,442.21,6438.55,1.21,1.24
20160630,55355.4,55776.2,54797.5,55114.1,377.17,5748.2,-0.19,1.77
20160701,55357.7,55764.0,54608.4,54661.7,345.53,5199.55,-0.82,2.1
20160704,54292.4,56341.3,54292.4,56341.3,475.28,6580.88,3.07,3.75
20160705,56424.5,57391.1,56424.5,57391.1,498.28,7073.78,1.86,1.72
20160706,57158.8,58068.5,57157.8,58068.5,461.56,6630.51,1.18,1.59
20160707,57957.0,59005.5,57944.5,58928.9,502.97,7329.67,1.48,1.83
20160708,58781.1,59324.0,58389.1,58473.4,395.38,5898.43,-0.77,1.59
20160711,58680.8,59530.6,58629.4,58848.7,486.15,6992.71,0.64,1.54
20160712,58792.5,60444.5,58633.3,60444.5,542.22,7341.9,2.71,3.08
20160713,60530.5,61622.3,60530.5,61614.3,538.25,7285.91,1.94,1.81
20160714,61463.2,61896.9,60753.3,61258.3,414.72,5875.22,-0.58,1.86
20160715,61322.5,61514.8,60445.1,60488.7,397.15,5676.83,-1.26,1.75
20160718,60275.0,60534.2,59500.2,59705.8,395.67,5572.8,-1.29,1.71
20160719,59619.2,59896.6,58696.1,59226.1,355.03,5162.33,-0.8,2.01
20160720,59217.7,59584.5,58341.8,58364.3,338.59,5048.56,-1.46,2.1
20160721,58310.1,58741.6,57966.7,58103.8,378.85,5562.91,-0.45,1.33
20160722,58072.7,58285.3,57016.6,57227.6,371.37,5394.24,-1.51,2.18
20160725,57066.0,57452.3,56215.1,56518.3,337.06,4912.08,-1.24,2.16
20160726,56503.0,57103.7,56191.9,56585.3,345.51,4846.62,0.12,1.61
20160727,56655.4,56880.6,54532.4,56039.2,597.58,8057.81,-0.97,4.15
20160728,55923.4,56418.6,55313.5,55885.4,407.8,5563.67,-0.27,1.97
20160729,55841.9,56016.7,54368.1,54515.8,317.35,4309.73,-2.45,2.95
20160801,54222.7,54222.7,52730.9,52780.9,318.34,4169.34,-3.18,2.74
20160802,52730.4,53012.4,51542.6,51769.2,243.15,3221.78,-1.92,2.78
20160805,50566.8,50761.9,49656.3,49687.4,300.38,4019.08,-4.02,2.14
20160808,49646.9,50072.3,49452.1,49826.2,323.09,4138.19,0.28,1.25
20160809,49773.3,50186.3,49770.2,50172.6,354.3,4629.07,0.7,0.84
20160810,50106.5,50523.2,49743.7,49774.7,351.83,4681.13,-0.79,1.55
20160811,49522.0,49791.9,48622.7,48674.8,341.57,4500.14,-2.21,2.35
20160812,48587.3,48884.0,47956.7,48884.0,337.66,4263.31,0.43,1.91
20160815,49099.1,52318.8,49087.2,52318.8,581.76,7503.01,7.03,6.61
20160816,52423.2,54096.5,52423.2,54096.5,538.61,7089.31,3.4,3.2
20160817,53979.6,54734.4,53971.6,54705.9,452.75,6180.95,1.13,1.41
20160818,54595.6,55417.0,54595.6,55263.4,482.75,6347.26,1.02,1.5
20160819,55145.4,55419.4,54754.8,55088.1,408.95,5361.8,-0.32,1.2
20160822,55120.7,55430.9,54120.7,54185.7,398.73,5338.71,-1.64,2.38
20160823,54116.3,54612.8,53139.9,53622.5,349.9,4597.85,-1.04,2.72
20160824,53699.4,53923.1,52793.5,52964.9,328.09,4486.32,-1.23,2.11
20160825,52481.4,53000.4,52101.2,52509.3,374.06,5106.63,-0.86,1.7
20160826,52669.8,53077.4,51972.7,52149.9,336.72,4749.14,-0.68,2.1
20160829,52111.6,52486.3,51455.1,51617.4,311.9,4315.62,-1.02,1.98
20160830,51677.3,51820.1,50773.2,50949.8,305.3,4220.78,-1.29,2.03
20160831,50968.2,51190.6,50524.0,50670.5,313.99,4407.94,-0.55,1.31
20160901,50612.0,50824.0,49729.6,49833.8,334.23,4545.52,-1.65,2.16
20160902,49738.0,50151.9,48958.0,49261.7,314.65,4306.28,-1.15,2.4
20160905,49449.7,49852.1,48674.7,48846.3,307.7,4096.86,-0.84,2.39
20160906,48831.2,49926.0,48722.9,49926.0,389.09,5320.17,2.21,2.46
20160907,49951.4,50752.7,49951.4,50375.8,418.96,5601.34,0.9,1.6
20160908,50324.1,50690.5,49717.5,50142.1,328.6,4487.26,-0.46,1.93
20160909,50134.3,50442.4,49538.0,49659.9,355.58,4807.16,-0.96,1.8
20160912,48656.1,49477.0,48562.6,48881.6,424.04,5394.37,-1.57,1.84
20160913,49224.4,49332.5,48279.1,48553.0,298.1,3965.42,-0.67,2.15
20160914,48214.6,48642.9,47312.5,47535.7,285.5,3744.91,-2.1,2.74
20160919,47809.2,48195.9,47082.7,47230.3,261.14,3452.8,-0.64,2.34
20160920,47284.6,47367.6,46358.2,46488.1,264.84,3557.84,-1.57,2.14
20160921,46439.8,46675.4,45710.5,45834.6,259.29,3513.53,-1.41,2.08
20160922,46192.2,46520.0,45853.8,45994.1,310.01,4168.49,0.35,1.45
20160923,46039.8,46166.0,45262.0,45341.2,290.51,3954.38,-1.42,1.97
20160926,45203.6,45301.2,44191.4,44299.8,323.45,4246.89,-2.3,2.45
20160927,44181.9,44490.6,43320.6,44019.9,269.58,3500.43,-0.63,2.64
20160928,44047.1,44155.5,43006.3,43124.4,232.98,3049.52,-2.03,2.61
20160929,43211.8,43361.4,42536.7,42618.6,250.2,3230.01,-1.17,1.91
20160930,42547.3,42727.9,41865.2,42010.8,228.88,2982.94,-1.43,2.02
20161010,42388.7,43382.4,42388.7,43382.4,344.45,4538.02,3.26,2.37
20161011,43372.8,44123.6,43367.6,44123.6,360.49,4629.38,1.71,1.74
20161012,43950.0,44473.0,43882.5,44166.9,324.16,4250.13,0.1,1.34
20161013,44156.1,44474.1,44141.6,44320.8,342.2,4317.84,0.35,0.75
20161014,44263.2,44464.3,43958.7,44279.0,333.77,4232.23,-0.09,1.14
20161017,44331.6,44642.2,43853.9,44221.4,353.28,4633.05,-0.13,1.78
20161018,44265.4,45467.7,44265.4,45467.7,371.49,4823.82,2.82,2.72
20161019,45544.1,46104.2,45544.1,45889.6,382.6,4947.3,0.93,1.23
20161020,45890.4,46257.2,45873.2,46138.5,355.52,4745.39,0.54,0.84
20161021,46117.7,46611.5,46079.3,46478.7,387.49,5055.39,0.74,1.15
20161024,46525.4,47826.6,46525.4,47826.6,449.92,5632.22,2.9,2.8
20161025,47841.1,48486.2,47841.1,48486.2,408.75,5381.18,1.38,1.35
20161026,48437.0,48977.3,48433.3,48734.5,409.2,5467.56,0.51,1.12
20161027,48670.2,48928.2,48226.5,48488.3,335.55,4534.7,-0.51,1.44
20161028,48444.1,48872.5,48086.3,48162.3,373.62,5107.39,-0.67,1.62
20161031,47979.1,48246.0,47672.5,47806.0,315.52,4348.38,-0.74,1.19
20161101,47864.3,48336.2,47857.9,48336.2,337.3,4834.1,1.11,1.0
20161102,48361.2,48881.9,48344.7,48572.6,389.94,5478.9,0.49,1.11
20161103,48418.7,49926.5,48418.7,49850.0,455.84,6399.93,2.63,3.1
20161104,49853.4,50488.6,49776.4,50003.7,401.37,5660.27,0.31,1.43
20161107,50019.1,50338.9,49777.2,49970.4,384.56,5110.44,-0.07,1.12
20161108,50165.9,50478.0,50082.7,50267.8,390.45,5255.99,0.6,0.79
20161109,50257.6,51274.6,50114.3,51043.6,487.32,6531.4,1.54,2.31
20161110,51372.9,52509.7,51372.9,52509.7,485.57,6546.29,2.87,2.23
20161111,52474.8,54374.4,52470.3,54374.4,591.88,7597.97,3.55,3.63
20161114,54257.7,56112.1,54257.7,56112.1,614.07,7674.09,3.2,3.41
20161115,56116.6,56653.9,56066.2,56602.0,480.86,6301.84,0.87,1.05
20161116,56729.6,57206.6,56707.0,56846.5,471.34,6269.37,0.43,0.88
20161117,56682.1,56983.1,56213.4,56515.3,425.61,5450.83,-0.58,1.35
20161118,56572.3,56999.1,55824.7,56016.7,408.08,5437.95,-0.88,2.08
20161121,55947.4,56799.1,55947.4,56415.2,431.48,5926.98,0.71,1.52
20161122,56539.5,57554.8,56539.5,57554.8,485.06,6632.58,2.02,1.8
20161123,57582.1,58182.8,57571.7,57871.6,494.14,6794.88,0.55,1.06
20161124,57846.9,58327.3,57685.6,57975.0,459.53,6333.11,0.18,1.11
20161125,57934.6,58374.6,57547.5,58374.6,453.85,6119.93,0.69,1.43
20161128,58626.9,59242.7,58614.0,58987.1,500.47,6415.36,1.05,1.08
20161129,58764.7,59621.1,58746.3,59491.2,547.72,6892.54,0.85,1.48
20161130,59250.4,59965.2,58812.0,59064.8,437.09,5630.09,-0.72,1.94
20161201,59137.5,59678.9,58927.7,59245.8,425.69,5591.31,0.31,1.27
20161202,59153.5,59463.8,58182.6,58326.8,465.69,5969.01,-1.55,2.16
20161205,57466.3,58474.9,57039.9,57191.2,405.05,5105.77,-1.95,2.46
20161206,57271.4,57526.8,56026.6,56090.4,310.44,4196.07,-1.92,2.62
20161207,56088.4,56173.7,55566.2,55808.3,333.92,4372.7,-0.5,1.08
20161208,55829.3,56047.3,54674.9,54783.4,339.14,4542.69,-1.84,2.46
20161209,54682.2,54900.2,54169.2,54407.0,368.84,4864.0,-0.69,1.33
20161212,54389.2,54512.7,52885.4,53118.1,516.74,6511.32,-2.37,2.99
20161213,52873.8,53274.9,52561.8,52924.3,361.52,4575.66,-0.36,1.34
20161214,52781.1,53063.5,52096.2,52185.3,373.39,4684.68,-1.4,1.83
20161215,51953.9,52893.2,51768.2,52092.6,357.94,4580.14,-0.18,2.16
20161216,52071.0,52652.7,51685.9,51785.7,330.85,4332.78,-0.59,1.86
20161219,51844.5,52069.7,50810.9,50932.0,311.93,3991.35,-1.65,2.43
20161220,50842.5,50935.3,49675.4,49934.1,308.21,3840.46,-1.96,2.47
20161221,50050.7,50378.0,49672.4,49896.1,340.47,4293.0,-0.08,1.41
20161222,49815.1,49971.8,49102.5,49216.0,313.11,3967.27,-1.36,1.74
20161223,49167.1,49243.4,48031.7,48094.5,313.55,4043.43,-2.28,2.46
20161226,47894.6,47953.6,47298.8,47786.0,294.86,3780.1,-0.64,1.36
20161227,47736.7,47984.3,47026.7,47059.7,277.07,3627.17,-1.52,2.0
20161228,47041.7,47203.5,45950.5,46112.1,273.82,3512.97,-2.01,2.66
20161229,46098.5,46230.8,45244.3,45325.7,262.24,3421.96,-1.71,2.14
20161230,45402.1,45544.8,44292.8,44563.4,263.9,3429.59,-1.68,2.76
20170103,44745.3,45234.8,44506.3,44623.9,283.75,3590.42,0.14,1.63
20170104,44634.1,45366.0,44612.2,45366.0,343.49,4503.35,1.66,1.69
20170105,45325.4,45756.3,45315.0,45503.3,346.3,4496.41,0.3,0.97
20170106,45466.0,45802.8,45143.2,45271.9,351.14,4543.74,-0.51,1.45
20170109,45169.9,45603.7,45169.9,45434.5,325.3,4150.67,0.36,0.96
20170110,45389.6,45676.7,45054.1,45188.5,337.88,4171.37,-0.54,1.37
20170111,45072.1,45406.9,44438.0,44472.8,329.24,4042.52,-1.58,2.14
20170112,44412.5,44647.1,43539.4,43626.5,295.33,3634.44,-1.9,2.49
20170113,43622.8,43694.3,42540.4,42783.2,301.59,3833.99,-1.93,2.64
20170116,42623.2,42729.6,40974.0,42678.0,450.15,5213.38,-0.25,4.1
20170117,42429.9,42751.4,41709.1,42749.9,276.88,3552.69,0.17,2.44
20170118,42604.1,42911.2,41938.8,41970.3,250.63,3164.61,-1.82,2.27
20170119,41766.0,42018.6,40890.3,40991.3,238.11,2976.83,-2.33,2.69
20170120,40912.5,41534.2,40895.4,40996.0,248.41,3226.95,0.01,1.56
20170123,41146.4,41658.8,40807.8,40927.9,265.55,3315.36,-0.17,2.08
20170124,40902.9,40960.9,40151.8,40207.4,250.39,3058.15,-1.76,1.98
20170125,40120.0,40315.8,39490.0,39574.3,222.59,2832.01,-1.57,2.05
20170126,39635.8,39782.9,38876.2,39007.0,217.17,2696.18,-1.43,2.29
20170203,39164.7,39169.7,38035.9,38068.1,190.33,2397.62,-2.41,2.91
20170206,38086.9,38444.0,38067.7,38263.7,252.54,3289.27,0.51,0.99
20170207,38197.4,38550.4,38125.7,38299.9,268.28,3508.57,0.09,1.11
20170208,38184.3,38820.2,38171.9,38820.2,295.77,3861.33,1.36,1.69
20170209,38781.3,39809.5,38781.3,39809.5,365.45,4582.58,2.55,2.65
20170210,39807.3,40762.6,39799.5,40762.6,427.57,4980.65,2.39,2.42
20170213,40830.5,41897.8,40830.5,41897.8,401.43,4840.87,2.78,2.62
20170214,41881.5,42299.5,41872.3,42193.8,350.15,4308.12,0.71,1.02
20170215,42100.0,42708.9,42100.0,42656.2,425.22,5191.33,1.1,1.44
20170216,42597.7,43240.0,42597.7,43218.3,380.93,4509.63,1.32,1.51
20170217,43237.4,43823.1,43237.4,43412.5,406.39,4988.78,0.45,1.36
20170220,43412.3,44517.5,43412.3,44517.5,410.25,4981.12,2.55,2.55
20170221,44496.0,45371.1,44496.0,45371.1,400.08,4983.87,1.92,1.97
20170222,45365.5,46048.0,45362.7,46048.0,400.37,5015.74,1.49,1.51
20170223,45991.8,46450.1,45980.9,46450.1,408.02,5175.7,0.87,1.02
20170224,46351.3,46753.6,46345.4,46678.2,361.38,4759.39,0.49,0.88
20170227,46657.8,47036.8,46290.7,46435.4,354.79,4668.07,-0.52,1.6
20170228,46447.1,46743.5,46086.9,46369.8,305.97,4188.04,-0.14,1.41
20170301,46336.0,47009.4,46304.8,46792.3,370.08,4958.94,0.91,1.52
20170302,46869.2,47138.6,46489.3,46624.1,357.21,4863.32,-0.36,1.39
20170303,46400.9,46882.1,46312.7,46487.9,321.22,4491.49,-0.29,1.22
20170306,46481.0,47138.5,46481.0,47044.9,332.79,4785.66,1.2,1.41
20170307,47085.8,47524.4,47073.6,47327.0,340.95,4951.55,0.6,0.96
20170308,47290.7,47583.5,46862.8,47045.6,321.03,4553.18,-0.59,1.52
20170309,46913.1,47106.0,46362.2,46567.3,327.45,4500.07,-1.02,1.58
20170310,46527.5,46742.9,46087.0,46207.8,283.47,4175.63,-0.77,1.41
20170313,46175.7,46746.9,46086.4,46746.9,328.68,4742.32,1.17,1.43
20170314,46741.0,47175.3,46434.0,46613.4,307.74,4596.37,-0.29,1.59
20170315,46489.9,46806.7,46262.8,46410.1,300.1,4422.79,-0.44,1.17
20170316,46580.4,47518.6,46580.4,47518.6,374.87,5500.45,2.39,2.02
20170317,47579.4,48110.6,47578.9,47813.3,403.67,5998.77,0.62,1.12
20170320,47861.3,48313.8,47606.9,48042.7,339.43,4954.33,0.48,1.48
20170321,48005.1,48354.8,47906.0,48216.5,321.8,4960.8,0.36,0.93
20170322,47881.8,48512.5,47854.5,48451.4,371.11,5454.96,0.49,1.36
20170323,48535.1,49041.0,48280.7,49028.8,378.57,5784.14,1.19,1.57
20170324,48997.8,49714.3,48996.6,49714.3,403.81,5620.81,1.4,1.46
20170327,49752.6,50381.3,49752.6,49877.7,380.28,5368.52,0.33,1.26
20170328,49807.2,50094.2,49284.1,49339.9,319.69,4655.73,-1.08,1.62
20170329,49342.9,49658.3,49186.2,49223.5,400.27,5395.23,-0.24,0.96
20170330,49049.2,49459.5,48789.6,48957.5,455.74,5816.75,-0.54,1.36
20170331,48946.1,49341.7,48412.8,48739.8,355.33,4632.97,-0.44,1.9
20170405,48997.1,50495.7,48997.1,50495.7,448.92,5756.36,3.6,3.07
20170406,50595.9,51263.9,50578.3,51187.8,435.74,5527.38,1.37,1.36
20170407,51124.7,51760.0,51124.0,51649.2,440.64,5659.91,0.9,1.24
20170410,51630.5,52501.8,51630.5,52209.6,471.59,6251.77,1.09,1.69
20170411,52148.5,54190.6,52148.5,54190.6,547.84,7096.54,3.79,3.91
20170412,54101.3,55030.5,54101.3,54385.6,524.82,6526.89,0.36,1.71
20170413,54196.4,54913.6,54099.0,54262.9,411.75,4927.66,-0.23,1.5
20170414,54330.0,54485.1,53188.0,53352.7,432.45,5106.87,-1.68,2.39
20170417,52931.8,53525.3,52014.0,52356.3,406.43,4999.87,-1.87,2.83
20170418,52339.1,52666.3,51432.1,51549.1,372.5,4674.92,-1.54,2.36
20170419,51253.9,51442.1,50638.5,51060.6,411.17,4931.02,-0.95,1.56
20170420,51070.5,51419.1,50175.3,50591.3,363.83,4645.59,-0.92,2.44
20170421,50547.7,50786.3,49241.4,49366.6,308.85,3822.49,-2.42,3.05
20170424,49220.8,49220.8,47629.7,47714.1,345.79,4115.31,-3.35,3.22
20170425,47791.1,48268.0,47287.1,47384.7,307.03,3866.04,-0.69,2.06
20170426,47264.2,47820.6,47202.6,47427.5,334.48,4303.02,0.09,1.3
20170427,47190.3,48071.5,47030.9,47991.0,415.6,5205.07,1.19,2.19
20170428,47828.3,48498.9,47647.9,47771.6,326.86,4161.26,-0.46,1.77
20170502,47695.1,48092.5,47201.3,47355.6,311.63,4013.13,-0.87,1.87
20170503,47281.4,47538.2,46563.0,46681.8,331.34,4310.24,-1.42,2.06
20170504,46422.6,46966.3,46225.9,46345.7,353.59,4528.36,-0.72,1.59
20170505,46097.7,46438.6,45391.0,45464.7,341.64,4361.98,-1.9,2.26
20170508,45234.5,45434.0,44071.3,44148.9,344.18,4188.93,-2.89,3.0
20170509,43855.6,44310.2,43554.8,43768.2,273.41,3478.94,-0.86,1.71
20170510,43743.6,44092.2,42610.4,42686.7,316.51,4021.68,-2.47,3.39
20170511,42407.8,43010.7,41812.8,43010.7,364.09,4266.3,0.76,2.81
20170512,42913.3,43119.3,42486.0,42666.3,300.23,3733.43,-0.8,1.47
20170515,42799.1,43077.3,42141.0,42193.4,268.35,3493.09,-1.11,2.19
20170516,42005.8,43360.9,41970.6,43360.9,361.0,4603.73,2.77,3.3
20170517,43403.8,44271.9,43403.8,43727.8,360.24,4731.34,0.85,2.0
20170518,43240.2,43849.2,42733.6,42918.3,308.51,3998.31,-1.85,2.55
20170519,42941.8,43155.6,42156.4,42285.0,272.81,3536.54,-1.48,2.33
20170522,42135.2,42481.7,41125.7,41373.6,310.91,3868.26,-2.16,3.21
20170523,41243.5,41527.8,40461.3,40642.0,347.45,4204.1,-1.77,2.58
20170524,40287.3,41076.5,40043.8,40556.7,284.13,3420.85,-0.21,2.54
20170525,40398.4,41235.8,40096.2,41235.8,365.11,4284.62,1.67,2.81
20170526,41280.1,41862.1,40965.0,41057.7,311.31,3793.15,-0.43,2.18
20170531,41547.8,41876.1,40803.9,40892.5,309.24,3887.31,-0.4,2.61
20170601,40673.6,40853.8,39840.2,39999.1,317.83,3817.55,-2.18,2.48
20170602,39786.1,40160.1,39562.9,40105.3,290.49,3410.21,0.27,1.49
20170605,40128.6,40584.6,39751.5,39829.3,266.98,3218.14,-0.69,2.08
20170606,39654.2,39918.9,39073.2,39367.2,241.32,2976.62,-1.16,2.12
20170607,39409.2,40871.6,39397.7,40871.6,367.74,4554.44,3.82,3.74
20170608,40789.6,41344.2,40789.6,41130.6,333.39,4262.09,0.63,1.36
20170609,41100.8,41532.9,41100.8,41388.7,323.35,4051.31,0.63,1.05
20170612,41150.6,41668.1,40858.8,40978.8,303.6,3869.33,-0.99,1.96
20170613,40883.1,41339.2,40883.1,41195.8,282.57,3567.86,0.53,1.11
20170614,41103.9,41495.6,40819.4,40936.5,299.38,3821.65,-0.63,1.64
20170615,40876.7,41562.4,40876.7,41462.8,325.13,4128.63,1.29,1.68
20170616,41410.2,41684.1,41047.8,41121.4,286.82,3629.69,-0.82,1.53
20170619,41113.2,41466.0,40925.0,41151.1,282.42,3507.38,0.07,1.32
20170620,41271.9,41516.1,41096.9,41267.2,316.13,3982.41,0.28,1.02
20170621,41380.0,41759.3,41071.2,41461.4,302.01,3920.11,0.47,1.67
20170622,41386.0,41912.2,41382.5,41582.7,380.75,4777.08,0.29,1.28
20170623,41479.6,41856.0,41108.8,41856.0,325.64,4050.7,0.66,1.8
20170626,41906.9,42938.0,41906.9,42938.0,350.37,4388.35,2.59,2.46
20170627,42899.6,43327.9,42699.1,42896.6,308.46,3826.72,-0.1,1.46
20170628,42803.4,42995.5,42326.5,42446.8,300.15,3714.59,-1.05,1.56
20170629,42499.7,42748.3,42205.0,42353.8,277.97,3512.32,-0.22,1.28
20170630,42164.4,42402.1,41835.5,41983.4,265.29,3376.22,-0.87,1.34
20170703,42085.2,42291.5,41956.4,42170.3,296.48,3694.8,0.45,0.8
20170704,42139.8,42430.6,41851.6,42022.9,301.67,3837.92,-0.35,1.37
20170705,41951.8,42601.5,41951.8,42601.5,317.38,4096.43,1.38,1.55
20170706,42560.1,43331.0,42560.1,43331.0,376.7,4761.25,1.71,1.81
20170707,43245.4,43957.0,43245.4,43957.0,370.94,4659.97,1.44,1.64
20170710,43895.3,44642.9,43895.3,44464.1,410.86,5002.98,1.15,1.7
20170711,44371.0,44838.6,44233.6,44376.0,375.19,4569.86,-0.2,1.36
20170712,44400.9,44731.1,44155.2,44731.1,375.12,4482.26,0.8,1.3
20170713,44693.4,45090.2,44669.2,44958.9,367.07,4377.22,0.51,0.94
20170714,44849.0,45205.0,44352.9,44615.8,320.59,3852.09,-0.76,1.9
20170717,44467.4,44861.6,43219.0,44289.5,509.73,5689.85,-0.73,3.68
20170718,44076.1,44780.0,44076.1,44780.0,366.04,4119.59,1.11,1.59
20170719,44701.7,46579.3,44701.7,46579.3,485.85,5241.06,4.02,4.19
20170720,46489.5,47517.5,46489.5,47328.2,436.01,5028.97,1.61,2.21
20170721,47190.7,47792.3,47099.8,47303.5,384.05,4437.33,-0.05,1.46
20170724,47229.7,48069.1,47229.7,47892.3,429.56,4924.87,1.24,1.77
20170725,47812.8,48242.5,47283.4,47595.3,385.06,4340.24,-0.62,2.0
20170726,47708.0,47939.5,47319.3,47685.4,406.55,4604.32,0.19,1.3
20170727,47616.6,48593.2,47506.3,48593.2,478.45,5520.8,1.9,2.28
20170728,48433.4,48994.7,48433.4,48646.2,388.04,4585.43,0.11,1.16
20170731,48673.2,49817.3,48673.2,49817.3,481.86,5400.18,2.41,2.35
20170801,49800.8,50554.3,49800.8,50334.3,469.56,5415.37,1.04,1.51
20170802,50482.9,51227.6,50482.9,50945.5,514.61,5841.81,1.21,1.48
20170803,50796.6,51690.3,50767.3,51100.2,457.98,5218.11,0.3,1.81
20170804,51109.2,51844.3,51056.7,51128.6,512.75,5665.52,0.06,1.54
20170807,51134.9,51700.3,51066.8,51348.0,424.06,4592.65,0.43,1.24
20170808,51384.3,52005.3,51254.6,51553.6,480.52,5266.93,0.4,1.46
20170809,51543.1,51896.8,51326.6,51724.0,448.32,4969.48,0.33,1.11
20170810,51485.6,52020.4,51237.1,51423.6,458.9,5235.14,-0.58,1.51
20170811,50861.1,51469.7,50085.9,50357.3,485.49,5354.79,-2.07,2.69
20170816,50922.8,51097.9,50642.4,50841.6,393.47,4908.04,0.96,0.9
20170817,51054.5,51475.3,51054.5,51416.8,426.85,5250.32,1.13,0.83
20170818,50988.7,51609.9,50856.6,50996.0,388.64,4795.78,-0.82,1.47
20170821,51186.5,51656.8,50989.2,51162.6,372.37,4552.78,0.33,1.31
20170822,51105.8,51390.8,50581.8,50792.0,377.68,4843.77,-0.72,1.58
20170823,50617.3,50961.7,49767.3,49868.6,350.49,4307.09,-1.82,2.35
20170824,49895.9,49970.3,48696.0,48858.2,325.26,4073.98,-2.03,2.56
20170825,48886.9,49413.6,48886.9,49413.6,379.82,4658.3,1.14,1.08
20170828,49684.6,51393.3,49684.6,51393.3,489.69,6403.64,4.01,3.46
20170829,51319.8,52124.9,51293.5,51520.7,427.83,5648.91,0.25,1.62
20170830,51521.6,52191.0,51521.6,52085.5,451.6,5607.03,1.1,1.3
20170831,52099.8,52522.6,52099.8,52400.0,427.49,5454.36,0.6,0.81
20170901,52346.8,53505.0,52346.8,53505.0,518.37,6402.98,2.11,2.21
20170904,53609.4,54508.0,53609.4,54508.0,520.52,6459.09,1.87,1.68
20170905,54436.7,54903.1,54388.8,54550.3,442.03,5621.54,0.08,0.94
20170906,54373.1,55090.0,54261.8,55079.1,465.27,6007.22,0.97,1.52
20170907,55090.8,55698.7,54966.1,55103.5,471.9,6282.32,0.04,1.33
20170908,55164.6,55669.8,54689.6,55058.6,416.07,5521.27,-0.08,1.78
20170911,55137.8,55916.8,55137.8,55875.6,446.17,5891.0,1.48,1.41
20170912,56033.7,57248.8,56033.7,57062.2,569.48,7563.93,2.12,2.17
20170913,56984.7,57491.9,56772.8,57018.5,411.13,5390.21,-0.08,1.26
20170914,57012.2,57567.1,56584.4,56821.5,457.76,5856.14,-0.35,1.72
20170915,56695.7,57011.8,55999.1,56201.8,446.5,5648.11,-1.09,1.78
20170918,56184.5,56975.9,55933.2,56242.1,395.77,5157.95,0.07,1.86
20170919,56282.8,56554.4,55357.3,55667.2,403.6,5234.03,-1.02,2.13
20170920,55597.3,56052.4,55594.8,55978.0,412.1,5411.81,0.56,0.82
20170921,55968.6,56315.1,55133.7,55154.5,418.2,5520.41,-1.47,2.11
20170922,54877.2,55259.3,54177.3,54334.6,372.85,4868.7,-1.49,1.96
20170925,54203.2,54492.1,52880.2,53025.1,352.51,4679.14,-2.41,2.97
20170926,53047.1,53308.3,51901.6,52235.2,299.78,4010.73,-1.49,2.65
20170927,52225.0,52640.6,51809.4,51893.4,312.71,4176.89,-0.65,1.59
20170928,51806.9,52018.2,51051.2,51108.9,331.49,4410.15,-1.51,1.86
20170929,51252.8,51615.4,50626.1,50835.4,325.19,4339.11,-0.54,1.94
20171009,51905.8,52399.4,51776.2,51952.4,407.12,5376.1,2.2,1.23
20171010,51932.4,52456.9,51931.9,52406.5,393.06,5417.64,0.87,1.01
20171011,52336.9,52927.0,52333.9,52485.9,410.44,5678.82,0.15,1.13
20171012,52428.0,52756.7,51695.4,52172.4,359.59,4808.61,-0.6,2.02
20171013,52181.4,52405.5,51830.6,52012.2,334.31,4582.84,-0.31,1.1
